subject,condition,rt_ms
28,incongruent,544.2663763315823
27,congruent,604.2523460549959
14,incongruent,519.1328827874835
8,incongruent,409.8664681561961
8,incongruent,358.0064312943138
8,congruent,610.2014008333626
1,incongruent,661.8392566737782
37,congruent,517.21578440561
37,incongruent,614.111662157665
36,congruent,485.60639853077896
18,incongruent,390.78492100193546
6,congruent,393.2823093394252
10,congruent,520.4838734019853
41,incongruent,461.92889335332967
45,incongruent,579.6794163793311
3,congruent,548.2140970772032
35,congruent,466.68411731615015
44,congruent,685.6514282150233
40,incongruent,355.59386456846465
13,congruent,614.9221384553881
33,incongruent,415.03338627386995
41,incongruent,514.8108655447174
45,incongruent,562.4122479397209
34,incongruent,515.9387161643846
17,incongruent,663.734598021784
33,incongruent,301.34239039720666
8,congruent,522.946101180686
5,incongruent,392.45859695118065
1,incongruent,545.150276391604
27,incongruent,440.2115475450812
2,incongruent,558.2637325550927
7,incongruent,527.5468081567964
42,congruent,492.4115313069244
21,congruent,486.94299652951236
31,incongruent,535.7693316900749
22,incongruent,396.5906325058143
3,incongruent,551.9127987095638
30,incongruent,498.39499362639873
6,incongruent,613.3910308617064
33,incongruent,553.7611883467389
35,incongruent,481.93298647283837
36,incongruent,502.454500344492
19,incongruent,517.3447456635469
24,incongruent,376.67077775725954
38,incongruent,494.26310921011697
22,congruent,501.07313542995064
46,congruent,464.8934375396043
32,congruent,485.54988484689306
38,incongruent,365.10199416528684
33,incongruent,514.3673395842949
9,congruent,457.7944371032739
23,incongruent,488.2522012086703
32,incongruent,503.73727129667543
26,congruent,472.9243703205939
30,congruent,531.6351345340635
45,congruent,589.5205050112282
42,incongruent,545.7671065168291
11,incongruent,452.77882255314415
10,congruent,492.2071439399537
8,incongruent,609.6797852587246
36,incongruent,585.7838872495859
25,incongruent,634.2846394852168
30,incongruent,504.4891085852535
43,incongruent,480.7071594104902
24,incongruent,502.4658140581062
31,congruent,447.8101097899123
15,incongruent,564.8865463153335
41,congruent,491.8601862146649
2,incongruent,501.2495693780155
29,incongruent,631.6965185755571
40,incongruent,555.7581981209531
36,incongruent,616.4441881092808
6,incongruent,477.4648691505342
42,incongruent,511.013316784547
19,congruent,634.4564547109242
26,incongruent,609.5148219487281
25,congruent,399.6745330182105
17,incongruent,516.0432846324027
17,incongruent,518.7025068045249
45,incongruent,412.5750482089156
33,incongruent,638.4996237688683
49,congruent,554.5695994660075
17,incongruent,382.9760494874662
15,congruent,450.41735274849316
26,incongruent,517.8616892310802
30,congruent,382.7937213167926
5,congruent,594.1860736523763
18,congruent,416.2874748399985
22,incongruent,375.28544249939245
5,incongruent,496.2552450805535
29,congruent,430.92944087154893
6,congruent,417.793171608623
43,incongruent,454.92988576119063
26,incongruent,431.2289069318437
9,congruent,458.7940701156974
26,incongruent,403.53024180340265
17,congruent,442.640528222317
22,congruent,451.24758453346993
13,congruent,490.8765759094791
21,congruent,599.0992539574809
8,incongruent,551.7635550889337
15,incongruent,552.2993439795233
19,congruent,333.7364683661778
39,incongruent,619.6367199166009
45,congruent,599.2077918331072
43,congruent,565.1719465278596
19,incongruent,544.7619753383241
19,congruent,536.9762673353075
14,congruent,434.96931243478815
26,congruent,512.9271773263857
47,congruent,603.8802124984219
13,incongruent,521.6891243056571
36,incongruent,415.23120201597783
13,incongruent,508.149735326057
19,congruent,318.15337243217357
26,incongruent,545.1415098124153
37,congruent,428.2282829685401
42,congruent,444.56084438326457
32,incongruent,554.1659949132761
30,incongruent,542.6461464266123
42,incongruent,448.2977814078695
31,congruent,445.62315771137617
6,congruent,569.168962373798
3,congruent,532.7982211427241
27,incongruent,517.2505049054929
1,incongruent,510.49387969084034
35,incongruent,489.2376297770968
39,incongruent,685.0160028053534
49,incongruent,487.51280478593327
2,congruent,546.990008789387
30,incongruent,606.4391627957223
46,incongruent,493.20204400711634
7,congruent,467.4258104326151
39,incongruent,465.794257456941
48,congruent,498.47257913307476
4,congruent,444.94859918729946
23,congruent,343.70221630321316
4,incongruent,403.33141868147
24,incongruent,554.99909377798
42,incongruent,474.1566584671005
13,congruent,591.1255975705528
39,congruent,451.5536927751335
40,congruent,461.19044453301217
1,incongruent,587.0906953457313
26,congruent,427.7204526962097
13,congruent,605.9388929607716
48,incongruent,501.4291032158454
35,incongruent,529.166364179423
26,incongruent,428.64943042342065
32,congruent,391.5886309569804
9,congruent,531.8337216940564
25,congruent,570.4678968375049
38,incongruent,590.366857085484
47,incongruent,620.0318786147955
8,incongruent,506.8638269499289
45,congruent,434.6217176577565
14,incongruent,643.89556717392
43,congruent,517.8928156341582
47,incongruent,522.3446263925329
39,incongruent,449.2806395985016
48,incongruent,633.2463700667165
28,congruent,541.7459359950187
39,incongruent,483.7476678080943
45,incongruent,498.01810954289977
11,incongruent,741.0786298863243
35,incongruent,704.333583305804
37,incongruent,517.1475949617062
25,congruent,416.1728406756606
30,congruent,472.62827275601217
33,congruent,521.7825848621351
22,congruent,442.6488262849111
30,congruent,466.43196783066986
22,incongruent,452.8131231144285
24,incongruent,538.9204032798733
23,congruent,553.5478357586286
23,congruent,646.1973753558964
16,congruent,581.0971190185804
6,incongruent,573.8525554948561
27,incongruent,369.9164872351986
21,incongruent,467.54286454170506
2,incongruent,457.44551311981775
26,congruent,441.0898457535447
42,incongruent,558.859304815065
13,congruent,442.25565062789053
44,incongruent,475.19224620753835
27,incongruent,446.30039716548265
20,congruent,451.12029450717654
43,congruent,476.40878069511416
47,incongruent,750.2745777803142
46,incongruent,554.4806439854924
39,incongruent,565.6257565365388
31,congruent,514.1698040246583
42,incongruent,646.8877306860059
43,congruent,465.1717300976616
44,congruent,669.0567587522432
41,congruent,635.5610346335266
17,congruent,649.6918620832072
48,congruent,525.6479046108437
40,incongruent,485.5093075011896
43,incongruent,405.2565982656937
8,congruent,359.29508453998204
1,incongruent,627.932568959839
48,incongruent,555.6516500359817
31,congruent,735.7907252537027
30,congruent,474.965093977414
35,congruent,484.0052967088762
35,congruent,494.65905533434125
3,congruent,337.23800854151926
16,congruent,473.67839377799214
27,congruent,441.8523780845053
2,incongruent,471.55825032490213
44,congruent,550.6740287873071
8,congruent,394.22085067672924
22,incongruent,428.49057751640134
7,incongruent,573.5910937452812
4,incongruent,353.63511058829107
22,congruent,595.8626433060341
39,incongruent,463.46546277877565
15,congruent,515.339979022471
23,incongruent,449.26285575427136
47,congruent,465.61130634712345
19,congruent,510.1287325821929
42,incongruent,608.2792968175496
49,congruent,488.0068005005396
27,congruent,442.4031570368736
30,incongruent,508.6063953143965
42,congruent,488.3337698581047
34,incongruent,508.85978672687486
29,congruent,525.7840845530877
44,congruent,383.57917607576445
46,incongruent,512.5274395067858
15,incongruent,459.5796768148785
37,congruent,411.00394244752994
13,congruent,365.8397820206311
37,congruent,408.04550812420473
5,incongruent,511.00781794291345
14,congruent,432.3959582776867
39,incongruent,528.6698963711975
39,congruent,679.9179831456905
23,incongruent,370.703637176562
38,congruent,504.32771623930955
24,incongruent,584.7746147363865
4,incongruent,587.6784624557007
40,congruent,484.8804671802947
3,incongruent,448.6039588677194
40,congruent,544.4575672077007
44,incongruent,472.7561538509159
1,congruent,552.1966890848693
48,congruent,517.7724448105374
31,incongruent,519.2247848646582
30,incongruent,511.3125703054214
16,congruent,474.2681212766683
9,incongruent,429.2448038920551
2,incongruent,567.2594289847002
21,congruent,435.78304018819927
39,congruent,456.5835036313565
2,incongruent,395.3593251159316
11,incongruent,383.8587468514332
41,incongruent,508.2580869533772
22,incongruent,582.624299203345
6,incongruent,598.5067637587491
49,incongruent,526.3981277486521
17,congruent,521.1752914708145
9,congruent,614.5037311573612
28,congruent,606.1524695265883
5,incongruent,418.62020302877625
35,incongruent,378.7068733295705
32,incongruent,540.2669494240116
45,congruent,466.3252188545008
15,incongruent,427.21156433791265
21,incongruent,570.1764342953501
33,congruent,556.1072544666586
10,incongruent,330.51452703922496
18,congruent,531.5299187945179
6,incongruent,556.965528927414
35,congruent,464.549425096434
33,incongruent,519.0945091501701
5,incongruent,444.0465249829938
7,congruent,454.55195809614384
20,congruent,527.8801643408352
33,congruent,501.5079653597448
39,incongruent,365.3683995403583
23,incongruent,483.8424621968616
40,congruent,615.5991256004102
21,congruent,610.0704031851396
30,incongruent,431.1111249649624
13,congruent,471.928654958496
32,incongruent,619.0003580110981
45,congruent,463.1227876100897
15,congruent,457.31879860495434
36,incongruent,503.23288337111865
23,incongruent,426.0182609664163
26,incongruent,483.73688778830956
29,congruent,556.2089043882775
21,incongruent,370.2971772072637
33,congruent,357.57826429054785
18,congruent,306.7687648827519
9,incongruent,462.23993945177756
20,incongruent,420.7841179536708
22,incongruent,624.2168237209521
42,incongruent,317.8501198252168
32,congruent,434.9493142640547
21,congruent,513.47932517617
42,incongruent,385.1194798874843
1,congruent,609.2271893515825
34,incongruent,602.7397566390955
46,congruent,504.4048402688852
35,incongruent,571.5966754181534
30,incongruent,402.7694922939841
27,incongruent,551.1252794304337
9,incongruent,519.8903932472128
8,incongruent,568.7739852450999
7,congruent,560.6286826324823
46,incongruent,481.0525028812376
19,congruent,538.7807597168493
48,congruent,527.363685539522
30,congruent,457.44698619649114
37,incongruent,400.10405202029574
47,incongruent,326.95615274121917
26,congruent,529.3941240053623
3,incongruent,574.6222973956212
41,congruent,488.41786159961697
18,incongruent,497.59368277530484
8,incongruent,439.35004459353115
13,incongruent,484.52832061282254
49,incongruent,462.26071890709426
21,congruent,463.9991314996034
29,congruent,530.2407381420137
39,congruent,701.924691968496
29,incongruent,484.3387445747234
8,congruent,600.204766541949
5,congruent,470.36351121829347
46,incongruent,724.7662480753675
10,congruent,452.0085452637443
13,incongruent,529.6340653305126
2,incongruent,439.59692646245213
37,congruent,609.643233577469
25,incongruent,420.6190935137328
32,incongruent,519.6522353261197
10,congruent,428.72943833707035
27,incongruent,620.2871293945068
28,congruent,440.56315738408136
42,congruent,313.3222536777478
35,congruent,511.55600831825546
30,congruent,565.4007476736534
33,incongruent,417.4523224424494
39,incongruent,622.5934827331652
11,congruent,528.5643566703312
29,congruent,534.4335307167496
47,incongruent,381.63173422807574
36,incongruent,494.5998495421052
41,congruent,494.2329600128948
3,congruent,530.530004157316
42,incongruent,641.5456505645315
32,congruent,393.4945599178096
9,incongruent,531.7065731612962
44,incongruent,375.2809205662233
44,congruent,521.0661393832362
32,congruent,398.8746890705346
48,incongruent,443.51236642405706
41,incongruent,415.95265041490273
21,congruent,423.3251079849484
49,congruent,426.5878208577516
24,congruent,520.8597890697981
8,incongruent,487.7338984283409
6,congruent,471.63153421409834
34,incongruent,414.8310623456489
7,congruent,518.1494663969931
44,congruent,407.1038925538646
46,incongruent,479.3890639720374
2,congruent,556.5673655631603
9,congruent,479.3012091821623
9,incongruent,553.9108363025741
35,congruent,513.7878245302816
13,incongruent,626.5104238547502
33,incongruent,395.7853793713284
44,congruent,498.93360113693507
33,congruent,500.36120570487793
48,congruent,492.34569781726583
24,congruent,740.5073193140788
45,incongruent,536.9954848891848
38,congruent,500.21596916594575
24,incongruent,551.7058056221751
14,incongruent,365.92639771841584
33,incongruent,353.9406280435313
39,incongruent,419.09802423798317
6,incongruent,532.4449562430294
16,incongruent,532.0919139630067
48,congruent,462.79931082617685
7,congruent,430.17678735696666
47,incongruent,515.6642520014306
7,congruent,590.4153430445251
30,incongruent,477.35142576064607
16,congruent,498.20918880053455
8,congruent,403.8861808159831
11,incongruent,535.5269528265883
47,incongruent,491.618127537811
14,incongruent,622.600118504777
44,incongruent,369.423417640675
32,incongruent,480.4539897786483
49,incongruent,463.18908163665134
23,incongruent,497.2470545875831
25,congruent,493.0586053689943
4,congruent,474.32920499539773
18,congruent,398.7875498637625
30,congruent,658.3460494917144
19,congruent,545.1868908770147
9,incongruent,518.8157921694956
25,incongruent,536.4042836990805
48,congruent,452.7789222916747
45,incongruent,624.709936218003
18,incongruent,496.434886409933
7,incongruent,614.5316349691068
1,incongruent,495.87032715707056
32,congruent,409.52125578018996
34,incongruent,661.8041173963584
45,incongruent,460.9769335431277
29,incongruent,582.1483546652535
14,congruent,552.425904494584
2,congruent,368.90876516361413
26,incongruent,538.5183124716577
15,incongruent,461.9718585738251
39,incongruent,563.4368214374006
32,congruent,420.65928824932354
26,incongruent,520.3999978098255
37,incongruent,637.9220988711907
26,congruent,442.63716352569156
32,incongruent,480.2270640979559
38,incongruent,499.7625717861303
4,congruent,583.8558997839865
9,incongruent,432.01966082386696
24,congruent,523.4799748697131
36,congruent,469.8358710341039
21,incongruent,517.4174643812519
45,congruent,643.7685108468125
48,incongruent,587.2838683938347
5,congruent,442.76580865459556
33,incongruent,435.05460155612894
3,incongruent,546.1461486954958
39,incongruent,525.4532993309463
5,incongruent,493.81087001556637
5,congruent,561.9005194036822
37,incongruent,504.964749612648
20,incongruent,532.5886873685594
20,incongruent,482.245579251287
22,congruent,570.1027136352654
23,incongruent,406.22894094252473
33,congruent,461.35168795500977
36,congruent,493.9477959421793
47,incongruent,565.65015297102
26,congruent,630.6361600516344
42,congruent,616.0087808389821
30,congruent,368.7572329677814
4,incongruent,558.048509617761
42,congruent,360.29507852154643
22,incongruent,453.2892640458482
23,incongruent,351.5313372410426
42,congruent,473.79645581945255
43,incongruent,458.17073984815835
49,congruent,464.07384234017815
26,incongruent,500.59524489286883
22,incongruent,503.56920860047984
20,incongruent,624.2899765720015
17,incongruent,483.6913208391506
13,congruent,392.1469107532231
16,congruent,443.35385988453675
36,incongruent,519.7531832950139
15,incongruent,369.9369979149468
31,congruent,544.7684351969435
12,incongruent,617.2410950892792
40,congruent,368.94109921748213
21,incongruent,417.4831505260521
27,congruent,397.14288708308084
48,incongruent,442.641293641849
43,incongruent,605.8056749649159
17,congruent,604.0945053276747
15,congruent,371.57766473666095
27,congruent,541.568408527044
36,congruent,509.6692013392192
48,incongruent,530.9638122183499
20,congruent,423.7648902229473
29,congruent,419.44425352417267
6,congruent,486.2928669606444
36,incongruent,427.4216302143504
26,congruent,578.6438544618857
32,congruent,521.3342005479648
12,incongruent,501.6468099208917
22,congruent,567.0041320820549
4,congruent,539.8838837736663
18,congruent,417.4270200934576
18,congruent,450.05782947114
23,incongruent,364.7148506663423
48,congruent,459.66323430454355
31,incongruent,602.0858389326264
44,congruent,539.9397397392673
10,incongruent,490.28749378160944
49,incongruent,389.48149526637184
30,congruent,445.8160718494918
2,incongruent,480.0371787728869
43,congruent,521.1122271322723
8,incongruent,613.4733962365474
40,incongruent,585.1771894128634
12,incongruent,509.672693663277
34,congruent,473.07295153689074
37,incongruent,544.12362245308
6,congruent,526.6563110250803
48,incongruent,469.9951568705158
44,congruent,591.9260239649709
20,incongruent,443.0466094874237
13,congruent,540.9566452833203
29,congruent,469.85231740670224
39,congruent,496.19744739252116
5,congruent,622.8813980930835
8,congruent,590.7466288701878
31,incongruent,622.467729841391
15,congruent,436.5479003744351
45,congruent,503.82166591739485
27,incongruent,545.578412430302
33,incongruent,537.96331067507
18,congruent,555.005035509959
33,congruent,529.7780802246131
13,congruent,493.78503881729137
24,congruent,568.2290951255137
2,incongruent,515.6081157827772
23,incongruent,381.96899368317344
38,congruent,560.4409859919417
19,congruent,385.60553812093497
3,incongruent,441.7636675650829
41,congruent,516.3864240591163
15,incongruent,369.55899320379655
32,congruent,567.9767692308001
36,incongruent,474.4457660847627
15,incongruent,584.2792382261331
15,incongruent,516.8369888637073
26,congruent,509.27558908106084
23,incongruent,462.4836926113018
6,congruent,482.07971456951975
5,incongruent,512.6396716405034
3,incongruent,426.94541236256754
16,incongruent,576.3035488612152
7,congruent,417.26891349897323
38,incongruent,530.5806064268504
43,incongruent,482.65850578010617
40,incongruent,583.777938744647
13,congruent,501.93038212235155
17,congruent,531.6642168667854
48,congruent,524.0381825426994
7,incongruent,562.7145540318381
17,incongruent,484.02877383591596
22,incongruent,481.28656585896084
21,congruent,577.5456772580577
47,congruent,419.96361791522736
40,congruent,466.1965701744999
49,congruent,464.31799478238673
11,congruent,474.56475216824384
4,incongruent,464.6846959427434
45,congruent,486.430201651906
7,congruent,542.4647846842669
33,congruent,483.6116467749824
44,incongruent,385.4304388523266
4,congruent,421.7026780055089
31,congruent,487.9540612239745
47,incongruent,536.8328634854562
48,incongruent,400.60469196232896
15,congruent,469.8645052273337
13,incongruent,518.2708694187667
12,incongruent,515.2276804056478
30,incongruent,518.2180783409143
45,incongruent,663.5618915367661
45,congruent,376.2860685754159
16,incongruent,473.8856533828806
26,incongruent,573.9228274642667
36,incongruent,326.2836320330774
34,congruent,550.7548093798421
2,incongruent,660.1433661728814
44,incongruent,499.5672865877316
46,congruent,511.57923536511055
32,incongruent,413.75827066269784
21,incongruent,628.0373703907151
39,congruent,656.4375129896732
9,congruent,498.4711152527488
11,incongruent,429.12258521367255
49,congruent,447.13312436025126
18,congruent,640.7349619107872
37,congruent,462.60167487062654
20,congruent,662.284062568562
39,congruent,496.2381374451965
40,incongruent,428.7198554599971
25,incongruent,522.8508022900406
19,incongruent,479.189628482146
34,congruent,577.3588408073615
11,congruent,590.9988536062287
15,incongruent,340.7960572863507
3,congruent,587.5164644103064
26,congruent,427.11952437619163
32,congruent,420.59435856470475
19,congruent,456.4414088132386
37,incongruent,563.5202932676465
21,incongruent,523.1997550446928
11,incongruent,466.6392232495902
1,incongruent,320.93319585120787
42,congruent,631.8507636003053
40,congruent,531.5403601191831
23,congruent,591.2247374407144
11,congruent,517.4819311921226
29,congruent,452.37653372999574
24,congruent,486.3032184156535
18,incongruent,508.8629445736797
33,congruent,449.5526850175814
12,congruent,393.1229566861839
2,congruent,523.93752977211
9,congruent,687.0677968448273
17,incongruent,480.54585621084544
41,congruent,531.8483267871482
13,incongruent,572.0147393491256
48,incongruent,408.9413412879819
7,congruent,487.1754584301317
49,incongruent,587.1663983415699
40,incongruent,452.9474843271727
4,incongruent,441.8521477610589
27,congruent,540.184039446642
34,congruent,459.7534646729953
23,congruent,615.825475616737
49,incongruent,675.1342607066463
7,incongruent,529.4873218416448
27,incongruent,370.19723379968787
26,incongruent,476.94986793685104
30,incongruent,531.3694291317847
14,congruent,456.07066304782444
24,incongruent,674.7467738635576
7,congruent,571.8516636750292
7,incongruent,413.76283963589685
26,congruent,421.2383877988902
36,congruent,594.4521912576936
34,congruent,586.2427779165869
47,incongruent,441.7566470372307
3,incongruent,427.55998229543223
22,incongruent,483.7327797175861
3,congruent,732.4851809599929
18,incongruent,497.99873907460477
37,incongruent,637.2807860913084
30,congruent,655.2238180754362
11,congruent,475.743963351967
4,incongruent,428.7577182850143
8,incongruent,417.9448510215562
21,incongruent,550.5916302098602
48,incongruent,469.2931695145216
20,incongruent,417.18581519985406
9,incongruent,523.2671957080835
14,incongruent,425.83951552831525
34,congruent,517.1736336764234
14,incongruent,562.3977819137301
40,congruent,395.18895381575084
2,incongruent,384.0474538727922
17,congruent,332.3832909262868
13,incongruent,498.1563423483655
23,congruent,371.861321522834
20,congruent,569.9625294353202
28,incongruent,605.3890116327696
17,incongruent,387.49426426299044
10,congruent,442.2702972364836
32,congruent,410.6350404526919
15,congruent,397.0157903242213
43,congruent,547.5187133723836
48,incongruent,480.9838183876775
12,incongruent,479.67042670802203
14,congruent,546.21399869127
47,incongruent,434.105367796282
40,incongruent,448.48887870589067
22,incongruent,561.0311095285088
27,congruent,448.5948586598858
12,incongruent,428.7150424184266
32,incongruent,639.4939395673922
46,congruent,475.713380818295
23,congruent,582.8778660085599
22,incongruent,533.0641934443895
29,congruent,513.1921691155837
41,congruent,540.034570497066
27,incongruent,509.14935438540056
22,congruent,597.5823216441206
24,congruent,487.90091021855665
1,incongruent,392.41316196805997
40,congruent,560.1786426212435
18,incongruent,506.66014201753256
44,congruent,613.2089902467534
19,incongruent,565.2180983734552
13,congruent,570.941304524144
44,congruent,553.817382033688
7,incongruent,423.38812555847454
39,congruent,529.0682736601636
40,incongruent,596.8178104759995
11,congruent,531.9082815628096
11,congruent,483.38097873411255
17,congruent,558.3680027080906
43,congruent,634.5246813549743
17,incongruent,506.28800691804685
6,incongruent,531.1826991913769
20,congruent,473.42238758933024
5,congruent,487.52435899865213
27,incongruent,512.1215749154868
9,congruent,400.96626751203553
14,congruent,364.7789500481816
1,incongruent,522.1751606043687
2,congruent,510.07966282055827
37,congruent,428.9859540880149
46,congruent,492.05754740279014
20,congruent,526.3597997673214
1,incongruent,472.7640618736333
47,congruent,479.42593848707304
21,congruent,448.1925180826057
18,incongruent,470.69333038626223
39,congruent,526.3100045182439
35,congruent,462.90131634396766
37,congruent,358.835660467405
34,incongruent,578.2110986032351
1,incongruent,578.3782185678788
16,congruent,384.51386057022313
34,congruent,443.9046626245553
44,congruent,515.0078275211271
32,congruent,546.2270645388276
20,incongruent,452.62173928339257
44,congruent,546.0519412940733
28,congruent,417.05233193981826
7,incongruent,455.4185987292191
20,congruent,494.15792455763824
42,incongruent,452.81893053444674
22,incongruent,596.7787012843565
27,incongruent,407.23057220979064
3,congruent,360.00975841715484
33,congruent,387.24418151639946
16,congruent,572.6253322572579
5,incongruent,447.2064509391092
47,congruent,617.5538352348173
21,incongruent,490.6518331954007
41,incongruent,574.3163747099529
35,incongruent,418.281528690249
44,incongruent,383.71793524951215
22,incongruent,537.7127705146515
35,incongruent,550.118149177889
46,congruent,555.2524355501017
33,incongruent,606.9100476532494
33,incongruent,558.6218286363372
45,incongruent,590.4329771860655
18,congruent,480.03779812538045
27,incongruent,537.7743201473455
36,congruent,493.0352451449004
45,incongruent,490.1423016429813
40,incongruent,452.88095249033444
21,incongruent,594.0986072143183
39,incongruent,415.655838610448
30,congruent,396.6533469255762
23,congruent,387.4494977226843
24,incongruent,446.38142337818243
38,congruent,586.5357789942663
1,congruent,569.0391605733693
47,congruent,616.2470616095679
10,incongruent,407.49397553382744
35,incongruent,429.90931458103023
46,incongruent,551.9531342594089
11,congruent,598.9983121973182
30,congruent,505.0795888551524
27,incongruent,416.20746044145193
3,incongruent,368.47772887549206
32,congruent,488.41921945491833
48,congruent,380.82814062566337
44,incongruent,540.3287132074902
46,incongruent,448.64615056912226
24,incongruent,512.2454213381209
35,congruent,709.4207416166099
12,incongruent,658.8031418808422
14,congruent,578.9045456154454
46,incongruent,549.3087350833117
15,congruent,446.89101652068825
36,incongruent,376.8186763556516
43,incongruent,566.7892152010352
31,incongruent,451.1077465087895
3,incongruent,547.6515370099327
47,incongruent,433.66521586773183
12,congruent,510.5783037663654
49,congruent,508.0447518175222
9,congruent,413.8070365850865
17,incongruent,675.2653433378596
36,incongruent,465.0203684676073
3,congruent,488.63831365099395
19,incongruent,560.2484187317596
45,congruent,536.2935655694185
45,incongruent,559.7436077988081
27,congruent,438.6288559003748
40,congruent,446.5164693547426
39,incongruent,515.4986082865787
49,incongruent,436.9523552433351
22,congruent,485.39763825862536
15,congruent,575.0953843940504
43,congruent,466.66267198089474
24,congruent,422.98466396006756
30,incongruent,515.1023551890559
33,incongruent,603.8338493476832
40,congruent,440.1425996704653
48,incongruent,580.6809420998629
19,incongruent,320.2301042448563
17,incongruent,573.0213851826295
44,incongruent,515.1760553894757
17,congruent,368.3143460534067
32,incongruent,572.051993639561
31,congruent,436.9686303697359
22,congruent,486.7252989688137
33,incongruent,431.42570097697137
36,congruent,423.3160497836965
10,incongruent,394.70770317827964
10,incongruent,656.22406047354
23,congruent,619.0811916003172
43,congruent,626.8707549755015
19,congruent,426.41298897333223
23,incongruent,644.0833186372643
21,congruent,580.7893650143116
39,incongruent,641.1390464028611
7,congruent,517.307830693783
30,congruent,560.6583320218327
32,congruent,623.7381469559846
11,congruent,573.548906637487
10,congruent,476.1523727799155
35,incongruent,457.35229208623446
2,congruent,538.131231501865
11,incongruent,527.2141348904322
25,congruent,474.50165749184146
1,incongruent,348.29745290475853
2,congruent,472.17767262464184
31,incongruent,434.95690266360765
33,congruent,537.2517351059074
47,incongruent,522.7424080899241
30,incongruent,437.1958630823889
6,congruent,377.23930639248397
28,incongruent,492.44323512745217
2,incongruent,630.6802348643929
5,congruent,481.12950584456735
11,congruent,460.6983561470638
7,congruent,507.2739594280424
48,congruent,467.6723139735756
33,incongruent,598.8569744816208
29,incongruent,461.09104900889736
2,incongruent,493.2313336212968
7,incongruent,536.3997596996146
6,congruent,644.7070909387606
31,incongruent,449.78548252072585
38,incongruent,443.0789951305833
30,incongruent,526.173656637694
9,congruent,549.1540857320833
13,incongruent,525.8748662833484
25,incongruent,530.7186799227621
22,incongruent,444.236084810831
5,incongruent,505.76480708538924
22,incongruent,481.1087563055526
12,incongruent,480.17630132951234
10,congruent,516.0695689257925
44,congruent,590.7529660242278
7,congruent,470.50100808805985
37,incongruent,396.4346059769309
3,congruent,534.4029871061949
10,congruent,447.26317242491814
44,congruent,324.22333374155147
11,congruent,466.0279313639816
3,incongruent,403.4916590369298
24,congruent,404.0427941749342
12,incongruent,574.5927834565158
31,incongruent,528.5359241254382
28,congruent,468.10961948296097
29,incongruent,458.08243994065555
2,incongruent,382.18513970921754
14,incongruent,517.2923653086732
2,incongruent,468.1020426842518
47,congruent,547.4757929563705
5,congruent,450.1751136207482
41,incongruent,536.8843387643273
43,incongruent,365.1234311367688
32,incongruent,488.9375256960157
40,congruent,471.69966740358717
45,congruent,512.6018035566238
45,congruent,363.01919842004577
15,congruent,434.55765451067566
38,incongruent,553.5355072476505
15,incongruent,364.4326080318174
7,congruent,526.1721334802053
16,congruent,645.6977993334955
47,congruent,565.3594599379875
8,incongruent,435.7592265955687
29,incongruent,520.327867794426
7,incongruent,483.1790118513345
24,congruent,563.4862529349707
45,congruent,429.4078496045931
47,incongruent,397.847849477611
43,incongruent,521.3045559636913
41,incongruent,564.4431485252314
27,congruent,554.7105078363188
2,congruent,411.48749893847446
33,congruent,405.97954348071795
22,incongruent,449.01836197775594
12,incongruent,544.6742365260259
35,incongruent,411.4309841625202
2,incongruent,483.3642004062219
8,congruent,483.6032781343356
22,incongruent,449.52175658328014
9,incongruent,418.8092882753641
33,incongruent,471.76011794382634
40,congruent,561.8236232727601
34,congruent,491.6414844035269
7,incongruent,494.7954312910294
30,incongruent,468.2475965666174
46,incongruent,520.1123427833364
46,congruent,561.4275487377428
8,congruent,558.8335987952762
11,congruent,421.56941455815905
9,incongruent,434.54256077792456
13,congruent,441.0737477533522
45,incongruent,345.59594756393614
4,congruent,432.438005050969
28,incongruent,460.4022630009378
46,incongruent,506.12213674717515
41,congruent,530.2769379894035
23,incongruent,389.59016422890477
27,incongruent,444.97045247536846
20,incongruent,566.6888824280593
33,congruent,509.1854802930875
49,congruent,450.79266455775485
29,congruent,599.7615442643445
21,congruent,549.5761064757635
45,incongruent,487.3243686078996
17,congruent,570.7200679774098
4,congruent,456.9503493892669
11,incongruent,463.83583799374475
33,congruent,498.27773653815524
22,congruent,526.2185616017941
44,incongruent,578.1867567743927
34,congruent,453.7822883520802
29,congruent,458.56862319211217
45,incongruent,553.9196163022968
37,congruent,530.0751349082044
10,incongruent,392.85222359513466
35,incongruent,437.80948577590243
34,congruent,457.0574965833267
46,congruent,521.5319863881275
1,congruent,459.12942257029283
8,congruent,531.4793582922568
40,congruent,535.7129300528594
48,incongruent,549.3751756169556
14,congruent,600.1723927432384
48,incongruent,541.2835952642148
2,incongruent,529.3493090787917
35,congruent,513.5839335154334
20,incongruent,451.18027798721613
32,congruent,489.94070460769507
44,congruent,513.9843171342997
28,congruent,530.9427877290078
12,congruent,691.7117114757898
47,congruent,495.81925084354873
15,congruent,435.019991066316
25,incongruent,335.42034011566443
9,congruent,577.5062439363236
43,congruent,343.5425502756872
49,congruent,379.2919311228901
19,incongruent,518.6459706673215
22,incongruent,384.32150511981155
23,congruent,586.2163698146859
47,congruent,677.0958172923922
30,congruent,490.38399702949346
5,congruent,329.21003337961486
37,incongruent,624.9682339006442
22,incongruent,604.3885388139317
4,congruent,473.8164855930923
24,congruent,600.798351817596
